,image_name,mean,std,dynamic_range,blur_score,contrast,entropy,estimated_noise_level,local_variance_mean,local_variance_std
0,pexels-gsn-travel-28359700.jpg,84.50374094645183,83.53690437077968,255.0,1409.7590176830417,255,6.2012653,37.54675775194234,203.50385160522458,329.3044584183912
1,pexels-mutecevvil-15889935.jpg,57.399757385253906,63.36995180622714,242.0,571.3983637714846,239,5.9047337,23.903940339857876,115.41104940917965,235.45905080143467
2,pexels-ahmetyuksek-29912747.jpg,20.54013951619466,40.13497818275675,255.0,1071.7822607896378,255,4.306951,32.73808578383345,177.03888277221677,495.240139254848
3,pexels-gsn-travel-28432002.jpg,49.91498565673828,55.673356069494666,255.0,1207.9176366652682,255,5.8779917,34.755109504435005,210.77958689941408,459.4407773367117
